IDKategori,Nama Pemeriksaan ,Permintaan/Hasil,Code ,Long Common Name,Component,Property,Timing,System,Scale,Method,Class,Unit,Order/Observation,Code System,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date,
44,XR cervical I dan odontoid,Permintaan & Hasil,24948-2,XR Spine Cervical Odontoid and Cervical axis AP,View AP,Find,Pt,Neck>Spine.cervical.odontoid+Spine.cervical.axis,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cervical lateral,Permintaan & Hasil,24943-3,XR Cervical spine Lateral,View lateral,Find,Pt,Neck>Spine.cervical,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cervical oblique,Permintaan & Hasil,36748-2,XR Cervical spine Oblique Views,Views oblique,Find,Pt,Neck>Spine.cervical,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cholangiography,Permintaan & Hasil,24573-8,XR Biliary ducts and Gallbladder Views W contrast IV,Views^W contrast IV,Find,Pt,Abdomen>Biliary ducts+Gallbladder,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula,Permintaan & Hasil,24664-5,XR Clavicle Views,Views,Find,Pt,Chest>Clavicle,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula AP axial kanan,Permintaan & Hasil,97364-4,XR Clavicle - right Axial,View axial,Find,Pt,Chest>Clavicle.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula AP axial kiri,Permintaan & Hasil,97349-5,XR Clavicle - left Axial,View axial,Find,Pt,Chest>Clavicle.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula AP bilateral,Permintaan & Hasil,97376-8,XR Clavicle - bilateral AP,View AP,Find,Pt,Chest>Clavicle.bilateral,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula AP kanan,Permintaan & Hasil,97362-8,XR Clavicle - right AP,View AP,Find,Pt,Chest>Clavicle.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula AP kiri,Permintaan & Hasil,97347-9,XR Clavicle - left AP,View AP,Find,Pt,Chest>Clavicle.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula bilateral,Permintaan & Hasil,26106-5,XR Clavicle - bilateral Views,Views,Find,Pt,Chest>Clavicle.bilateral,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula kanan,Permintaan & Hasil,26108-1,XR Clavicle - right Views,Views,Find,Pt,Chest>Clavicle.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR clavicula kiri,Permintaan & Hasil,26107-3,XR Clavicle - left Views,Views,Find,Pt,Chest>Clavicle.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coccygeus AP,Permintaan & Hasil,98356-9,XR Coccyx AP,View AP,Find,Pt,Pelvis>Coccyx,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coccygeus lateral,Permintaan & Hasil,98357-7,XR Coccyx Lateral,View lateral,Find,Pt,Pelvis>Coccyx,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae AP,Permintaan & Hasil,39050-0,XR Ribs AP,View AP,Find,Pt,Chest>Ribs,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae axial,Permintaan & Hasil,24899-7,XR Ribs Views,Views,Find,Pt,Chest>Ribs,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae lateral kanan,Permintaan & Hasil,37784-6,XR Ribs - right Lateral,View lateral,Find,Pt,Chest>Ribs.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae lateral kiri,Permintaan & Hasil,38857-9,XR Ribs - left Lateral,View lateral,Find,Pt,Chest>Ribs.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae oblique kanan,Permintaan & Hasil,97447-7,XR Ribs - right Oblique,View oblique,Find,Pt,Chest>Ribs.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae oblique kiri,Permintaan & Hasil,97365-1,XR Ribs - left Oblique,View oblique,Find,Pt,Chest>Ribs.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae PA kanan,Permintaan & Hasil,97448-5,XR Ribs - right PA,View PA,Find,Pt,Chest>Ribs.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR costae PA kiri,Permintaan & Hasil,97366-9,XR Ribs - left PA,View PA,Find,Pt,Chest>Ribs.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coxae dan pelvis AP minimal dua proyeksi bilateral,Permintaan & Hasil,83031-5,XR Pelvis AP and Hip - bilateral GE 2 Views,View AP && Views GE 2,Find,Pt,Pelvis && Lower extremity.bilateral>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coxae intraoperatif,Permintaan & Hasil,47372-8,XR Hip Views during surgery,Views^during surgery,Find,Pt,Lower extremity>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coxae kanan,Permintaan & Hasil,26132-1,XR Hip - right Views,Views,Find,Pt,Lower extremity.right>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coxae kiri,Permintaan & Hasil,26131-3,XR Hip - left Views,Views,Find,Pt,Lower extremity.left>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coxae minimal dua proyeksi unilateral,Permintaan & Hasil,79361-2,XR Hip GE 2 Views,Views GE 2,Find,Pt,Lower extremity>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR coxae satu proyeksi unilateral,Permintaan & Hasil,24761-9,XR Hip Single view,View,Find,Pt,Lower extremity>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,"XR cranium AP, lateral dan towne",Permintaan & Hasil,24918-5,XR Skull 3 Views,Views 3,Find,Pt,Head>Skull,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris,Permintaan & Hasil,25011-8,XR Tibia and Fibula Views,Views,Find,Pt,Lower extremity>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris AP dan lateral kanan,Permintaan & Hasil,37816-6,XR Tibia and Fibula - right AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.right>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris AP dan lateral kiri,Permintaan & Hasil,36718-5,XR Tibia and Fibula - left AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.left>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris dua proyeksi,Permintaan & Hasil,37895-0,XR Tibia and Fibula 2 Views,Views 2,Find,Pt,Lower extremity>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris dua proyeksi bilateral,Permintaan & Hasil,36671-6,XR Tibia and Fibula - bilateral 2 Views,Views 2,Find,Pt,Lower extremity.bilateral>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris dua proyeksi kanan,Permintaan & Hasil,37815-8,XR Tibia and Fibula - right 2 Views,Views 2,Find,Pt,Lower extremity.right>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cruris dua proyeksi kiri,Permintaan & Hasil,36672-4,XR Tibia and Fibula - left 2 Views,Views 2,Find,Pt,Lower extremity.left>Tibia+Fibula,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cubiti dua proyeksi bilateral,Permintaan & Hasil,36649-2,XR Elbow - bilateral 2 Views,Views 2,Find,Pt,Upper extremity.bilateral>Elbow,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cubiti dua proyeksi kanan atau kiri,Permintaan & Hasil,26109-9,XR Elbow - bilateral Views,Views,Find,Pt,Upper extremity.bilateral>Elbow,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR cubiti minimal tiga proyeksi,Permintaan & Hasil,79353-9,XR Elbow GE 3 Views,Views GE 3,Find,Pt,Upper extremity>Elbow,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR dan RF thorax minimal empat proyeksi,Permintaan & Hasil,47367-8,XR and RF Chest GE 4 Views and Views,Views GE 4 && Views,Find,Pt,Chest,Doc,XR && RF,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR dan RF thorax proyeksi AP dan lateral,Permintaan & Hasil,39066-6,XR and RF Chest AP and Lateral and Views,Views AP + lateral && Views,Find,Pt,Chest,Doc,XR && RF,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR dan RF thorax proyeksi PA dan lateral,Permintaan & Hasil,36751-6,XR and RF Chest PA and Lateral and Views,Views PA + lateral && Views,Find,Pt,Chest,Doc,XR && RF,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR dan RF traktus gastrointestinal atas dan BNO dengan kontras PO,Permintaan & Hasil,86423-1,XR Abdomen and RF Gastrointestinal tract upper W contrast PO,View && Views^W contrast PO,Find,Pt,Abdomen>Gastrointestinal tract.upper,Doc,XR && RF,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR dan RF traktus gastrointestinal atas dan BNO dengan kontras PO dan kontras barium PO,Permintaan & Hasil,86421-5,XR Abdomen and RF Gastrointestinal tract upper W air contrast PO and W barium contrast PO,View && Views^W air contrast PO+W barium contrast PO,Find,Pt,Abdomen>Gastrointestinal tract.upper,Doc,XR && RF,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR dental,Permintaan & Hasil,62443-7,Single view Teeth Document XR,View,Find,Pt,Teeth,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR duodenografi,Permintaan & Hasil,98282-7,XR Stomach and Duodenum Views,Views,Find,Pt,Abdomen>Stomach+Duodenum,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR ekstremitas atas minimal dua proyeksi,Permintaan & Hasil,83049-7,XR Upper extremity GE 2 Views,Views GE 2,Find,Pt,Upper extremity,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR ekstremitas bawah minimal dua proyeksi,Permintaan & Hasil,83036-4,XR Lower extremity GE 2 Views,Views GE 2,Find,Pt,Lower extremity,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR elbow AP dan lateral kanan,Permintaan & Hasil,37684-8,XR Elbow - right AP and Lateral,Views AP + lateral,Find,Pt,Upper extremity.right>Elbow,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR elbow AP dan lateral kiri,Permintaan & Hasil,36691-4,XR Elbow - left AP and Lateral,Views AP + lateral,Find,Pt,Upper extremity.left>Elbow,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR facial bones,Permintaan & Hasil,24695-9,XR Facial bones Views,Views,Find,Pt,Head>Facial bones,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,"XR facial bones caldwell, towne dan lateral",Permintaan & Hasil,36297-0,XR Facial bones 3 Views,Views 3,Find,Pt,Head>Facial bones,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,"XR facial bones lateral, caldwell, dan waters",Permintaan & Hasil,37164-1,XR Facial bones Lateral and Caldwell and Waters,Views lateral + Caldwell + Waters,Find,Pt,Head>Facial bones,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur AP dan lateral kanan,Permintaan & Hasil,37692-1,XR Femur - right AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.right>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur AP dan lateral kiri,Permintaan & Hasil,36695-5,XR Femur - left AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.left>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur dua proyeksi,Permintaan & Hasil,36652-6,XR Femur 2 Views,Views 2,Find,Pt,Lower extremity>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur dua proyeksi bilateral,Permintaan & Hasil,36653-4,XR Femur - bilateral 2 Views,Views 2,Find,Pt,Lower extremity.bilateral>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur dua proyeksi kanan,Permintaan & Hasil,37690-5,XR Femur - right 2 Views,Views 2,Find,Pt,Lower extremity.right>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur dua proyeksi kiri,Permintaan & Hasil,36654-2,XR Femur - left 2 Views,Views 2,Find,Pt,Lower extremity.left>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur kanan,Permintaan & Hasil,26122-2,XR Femur - right Views,Views,Find,Pt,Lower extremity.right>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR femur kiri,Permintaan & Hasil,26120-6,XR Femur - left Views,Views,Find,Pt,Lower extremity.left>Femur,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR foramen optik,Permintaan & Hasil,24846-8,XR Optic foramen Views,Views,Find,Pt,Head>Optic foramen,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR foramen optik kanan (Rheese),Permintaan & Hasil,26144-6,XR Optic foramen - right Views,Views,Find,Pt,Head>Optic foramen.right,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR foramen optik kiri (Rheese),Permintaan & Hasil,26143-8,XR Optic foramen - left Views,Views,Find,Pt,Head>Optic foramen.left,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR frog position,Permintaan & Hasil,37626-9,XR Pelvis Lateral frog,View lateral frog,Find,Pt,Pelvis,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR full ekstremitas inferior,Permintaan & Hasil,24686-8,XR Lower extremity Views,Views,Find,Pt,Lower extremity,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu AP dan lateral,Permintaan & Hasil,36709-4,XR Knee AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu AP dan lateral berdiri kanan,Permintaan & Hasil,26366-5,XR Knee - right AP and Lateral W standing,Views AP + lateral^W standing,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu AP dan lateral berdiri kiri,Permintaan & Hasil,26365-7,XR Knee - left AP and Lateral W standing,Views AP + lateral^W standing,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu AP dan lateral bilateral,Permintaan & Hasil,36590-8,XR Knee - bilateral AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu AP dan lateral kanan,Permintaan & Hasil,37745-7,XR Knee - right AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu AP dan lateral kiri,Permintaan & Hasil,36710-2,XR Knee - left AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,"XR genu AP, lateral, skyline dan proyeksi tunnel",Permintaan & Hasil,37111-2,XR Knee AP and Lateral and Sunrise and tunnel,Views AP + lateral + Sunrise + tunnel,Find,Pt,Lower extremity>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,"XR genu AP, lateral, skyline dan proyeksi tunnel bilateral",Permintaan & Hasil,37116-1,XR Knee - bilateral AP and Lateral and Sunrise and tunnel,Views AP + lateral + Sunrise + tunnel,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,"XR genu bilateral, AP, dan erect",Permintaan & Hasil,26358-2,XR Knee - bilateral AP W standing,View AP^W standing,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu dua proyeksi,Permintaan & Hasil,24806-2,XR Knee 2 Views,Views 2,Find,Pt,Lower extremity>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu dua proyeksi bilateral,Permintaan & Hasil,26394-7,XR Knee - bilateral 2 Views,Views 2,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu dua proyeksi kanan,Permintaan & Hasil,26396-2,XR Knee - right 2 Views,Views 2,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu dua proyeksi kiri,Permintaan & Hasil,26395-4,XR Knee - left 2 Views,Views 2,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu empat proyeksi atau lebih,Permintaan & Hasil,79364-6,XR Knee GE 4 Views,Views GE 4,Find,Pt,Lower extremity>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu minimum tiga proyeksi kiri,Permintaan & Hasil,43498-5,XR Knee - left GE 3 Views,Views GE 3,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu proyeksi kiri,Permintaan & Hasil,36636-9,XR Knee - left Views,Views,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu rosenberg kanan,Permintaan & Hasil,37752-3,XR Knee - right Rosenberg W standing,View Rosenberg^W standing,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu rosenberg kiri,Permintaan & Hasil,37019-7,XR Knee - left Rosenberg W standing,View Rosenberg^W standing,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu satu atau dua proyeksi,Permintaan & Hasil,44198-0,XR Knee 1 or 2 Views,Views 1 or 2,Find,Pt,Lower extremity>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu tiga proyeksi,Permintaan & Hasil,30788-4,XR Knee 3 Views,Views 3,Find,Pt,Lower extremity>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu tiga proyeksi bilateral,Permintaan & Hasil,36310-1,XR Knee - bilateral 3 Views,Views 3,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu tiga proyeksi kanan,Permintaan & Hasil,37742-4,XR Knee - right 3 Views,Views 3,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu tiga proyeksi kiri,Permintaan & Hasil,36311-9,XR Knee - left 3 Views,Views 3,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu valgus stres bilateral,Permintaan & Hasil,98316-3,XR Knee - bilateral Single view W valgus stress,View^W valgus stress,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu valgus stres kanan,Permintaan & Hasil,98302-3,XR Knee - right AP W valgus stress,View AP^W valgus stress,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu valgus stres kiri,Permintaan & Hasil,98309-8,XR Knee - left AP W valgus stress,View AP^W valgus stress,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu varus stres bilateral,Permintaan & Hasil,98317-1,XR Knee - bilateral AP W varus stress,View AP^W varus stress,Find,Pt,Lower extremity.bilateral>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu varus stres kanan,Permintaan & Hasil,98301-5,XR Knee - right AP W varus stress,View AP^W varus stress,Find,Pt,Lower extremity.right>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR genu varus stres kiri,Permintaan & Hasil,98310-6,XR Knee - left AP W varus stress,View AP^W varus stress,Find,Pt,Lower extremity.left>Knee,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR gigi lengkap seluruh mulut,Permintaan & Hasil,95610-2,XR Teeth Complete Views,Views complete,Find,Pt,Head>Teeth,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR gigi pemeriksaan sebagian,Permintaan & Hasil,62444-5,Views Teeth.partial Document XR,Views,Find,Pt,Teeth.partial,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR gigi satu proyeksi,Permintaan & Hasil,62443-7,Single view Teeth Document XR,View,Find,Pt,Teeth,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR hip joint AP dan lateral kanan,Permintaan & Hasil,37725-9,XR Hip - right AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.right>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR hip joint AP dan lateral kiri,Permintaan & Hasil,36704-5,XR Hip - left AP and Lateral,Views AP + lateral,Find,Pt,Lower extremity.left>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR hip joint AP dan oblique kanan,Permintaan & Hasil,37721-8,XR Hip - right 2 Views,Views 2,Find,Pt,Lower extremity.right>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR hip joint AP dan oblique kiri,Permintaan & Hasil,36664-1,XR Hip - left 2 Views,Views 2,Find,Pt,Lower extremity.left>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR humerus dua proyeksi kanan atau kiri,Permintaan & Hasil,37062-7,XR Humerus - bilateral Views,Views,Find,Pt,Upper extremity.bilateral>Humerus,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR iga bilateral minimal empat proyeksi termasuk thorax PA,Permintaan & Hasil,39099-7,XR Ribs - bilateral 4 Views and Chest PA,Views 4 && view PA,Find,Pt,Chest>Ribs.bilateral && Chest,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR iga bilateral tiga proyeksi,Permintaan & Hasil,36313-5,XR Ribs - bilateral 3 Views,Views 3,Find,Pt,Chest>Ribs.bilateral,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR iga unilateral dua proyeksi,Permintaan & Hasil,83040-6,XR Ribs - unilateral 2 Views,Views 2,Find,Pt,Chest>Ribs.unilateral,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR iga unilateral minimal tiga proyeksi termasuk thorax PA,Permintaan & Hasil,94685-5,XR Ribs - unilateral GE 3 Views and Chest PA,Views GE 3 && view PA,Find,Pt,Chest>Ribs.unilateral && Chest,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR iliac judet,Permintaan & Hasil,36981-9,XR Hip Judet,View Judet,Find,Pt,Lower extremity>Hip,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR jari kaki dua proyeksi,Permintaan & Hasil,79373-7,XR Toe GE 2 Views,Views GE 2,Find,Pt,Lower extremity>Toe,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR jari tangan minimal dua proyeksi,Permintaan & Hasil,79354-7,XR Finger GE 2 Views,Views GE 2,Find,Pt,Upper extremity>Finger,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR jaringan lunak leher,Permintaan & Hasil,37639-2,XR Neck Views,Views,Find,Pt,Neck,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR kalvaria kurang dari empat proyeksi,Permintaan & Hasil,43470-4,XR Skull LE 3 Views,Views LE 3,Find,Pt,Head>Skull,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR kalvaria minimal empat proyeksi,Permintaan & Hasil,48487-3,XR Skull GE 4 Views,Views GE 4,Find,Pt,Head>Skull,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
44,XR kelenjar liur untuk batu,Permintaan & Hasil,39058-3,XR Salivary gland Views,Views,Find,Pt,Head>Salivary gland,Doc,XR,,,,http://loinc.org,,,1.0,1.0,2/13/2023,2/13/2023,
